Id,NGram,DF,IDF
1629,volkswagen_jetta,9,4.079181246047625
1630,volume_tone,9,4.079181246047625
1631,vs810pp,9,4.079181246047625
1632,wah,9,4.079181246047625
1633,waist_belt,9,4.079181246047625
1634,wall_power,9,4.079181246047625
1635,walled,9,4.079181246047625
1636,wallet_protective,9,4.079181246047625
1637,wallet_purse,9,4.079181246047625
1638,wand_long,9,4.079181246047625
1639,wash_andamp,9,4.079181246047625
1640,watch_strap,9,4.079181246047625
1641,water_level,9,4.079181246047625
1642,water_proof,9,4.079181246047625
1643,water_sentinel,9,4.079181246047625
1644,waverly,9,4.079181246047625
1645,waxing,9,4.079181246047625
1646,weather_floor,9,4.079181246047625
1647,webbing,9,4.079181246047625
1648,wellness_simple,9,4.079181246047625
1649,wendy,9,4.079181246047625
1650,weston,9,4.079181246047625
1651,westward,9,4.079181246047625
1652,wetted,9,4.079181246047625
1653,wetted_parts,9,4.079181246047625
1654,whirlpool_amana,9,4.079181246047625
1655,whirlpool_seal,9,4.079181246047625
1656,whirlpool_water,9,4.079181246047625
1657,whisk,9,4.079181246047625
1658,white_flower,9,4.079181246047625
1659,white_small,9,4.079181246047625
1660,white_tea,9,4.079181246047625
1661,white_vinyl,9,4.079181246047625
1662,wika,9,4.079181246047625
1663,willy,9,4.079181246047625
1664,wincraft_nfl,9,4.079181246047625
1665,windshield_mount,9,4.079181246047625
1666,winged,9,4.079181246047625
1667,wings_unscented,9,4.079181246047625
1668,winzip,9,4.079181246047625
1669,wireless_mouse,9,4.079181246047625
1670,wireless_solutions,9,4.079181246047625
1671,wiser,9,4.079181246047625
1672,wish_bone,9,4.079181246047625
1673,witch_hazel,9,4.079181246047625
1674,wittner,9,4.079181246047625
1675,wma,9,4.079181246047625
1676,wok,9,4.079181246047625
1677,wolfgang,9,4.079181246047625
1678,women_teens,9,4.079181246047625
1679,wood_stamp,9,4.079181246047625
1680,wooden_box,9,4.079181246047625
1681,woodstock,9,4.079181246047625
1682,woofer,9,4.079181246047625
1683,world_1st,9,4.079181246047625
1684,world_map,9,4.079181246047625
1685,world_traveler,9,4.079181246047625
1686,wrappers,9,4.079181246047625
1687,wrath,9,4.079181246047625
1688,wrist_support,9,4.079181246047625
1689,wristband_bracelet,9,4.079181246047625
1690,wrx,9,4.079181246047625
1691,xara,9,4.079181246047625
1692,xbox_live,9,4.079181246047625
1693,xt1080,9,4.079181246047625
1694,yard_white,9,4.079181246047625
1695,yds,9,4.079181246047625
1696,yearly,9,4.079181246047625
1697,yellow_blue,9,4.079181246047625
1698,yellow_red,9,4.079181246047625
1699,ylang,9,4.079181246047625
1700,ylang_ylang,9,4.079181246047625
1701,yzf,9,4.079181246047625
1702,z970,9,4.079181246047625
1703,zinc_alloy,9,4.079181246047625
1704,zip_front,9,4.079181246047625
1705,zipper_closure,9,4.079181246047625
1706,zmax_z970,9,4.079181246047625
1707,zonealarm,9,4.079181246047625
1708,zte_grand,9,4.079181246047625
1709,zuke,9,4.079181246047625
1710,zumba,9,4.079181246047625
1711,-pron-_business,10,4.033423755486949
1712,-pron-_child,10,4.033423755486949
1713,-pron-_neighbor,10,4.033423755486949
1714,10-inch,10,4.033423755486949
1715,100pc,10,4.033423755486949
1716,120ml,10,4.033423755486949
1717,2pk,10,4.033423755486949
1718,3-in-1,10,4.033423755486949
1719,3ds,10,4.033423755486949
1720,3in1,10,4.033423755486949
1721,49er,10,4.033423755486949
1722,564xl,10,4.033423755486949
1723,5th_gen,10,4.033423755486949
1724,600tc,10,4.033423755486949
1725,7.4v,10,4.033423755486949
1726,90w,10,4.033423755486949
1727,9th,10,4.033423755486949
1728,a100,10,4.033423755486949
1729,a500,10,4.033423755486949
1730,abs_printer,10,4.033423755486949
1731,absorbency_unscented,10,4.033423755486949
1732,accessory_bundle,10,4.033423755486949
1733,acco,10,4.033423755486949
1734,accu,10,4.033423755486949
1735,aches,10,4.033423755486949
1736,achieve,10,4.033423755486949
1737,acoustic_bass,10,4.033423755486949
1738,acrylic_powder,10,4.033423755486949
1739,actual,10,4.033423755486949
1740,acu,10,4.033423755486949
1741,adapter_laptop,10,4.033423755486949
1742,adapter_replacement,10,4.033423755486949
1743,adapter_samsung,10,4.033423755486949
1744,added,10,4.033423755486949
1745,advertising,10,4.033423755486949
1746,aftershave,10,4.033423755486949
1747,age_defying,10,4.033423755486949
1748,air1,10,4.033423755486949
1749,air_cleaner,10,4.033423755486949
1750,air_tite,10,4.033423755486949
1751,airbag,10,4.033423755486949
1752,akg,10,4.033423755486949
1753,alchemy,10,4.033423755486949
1754,ale,10,4.033423755486949
1755,alkaline,10,4.033423755486949
1756,all_weather,10,4.033423755486949
1757,allergen,10,4.033423755486949
1758,alligator_clip,10,4.033423755486949
1759,aluminum_back,10,4.033423755486949
1760,aluminum_case,10,4.033423755486949
1761,american_heritage,10,4.033423755486949
1762,american_pattern,10,4.033423755486949
1763,amino,10,4.033423755486949
1764,anatomical,10,4.033423755486949
1765,anchor_hocking,10,4.033423755486949
1766,andamp_crafts,10,4.033423755486949
1767,andamp_seal,10,4.033423755486949
1768,andamp_soft,10,4.033423755486949
1769,andamp_spicy,10,4.033423755486949
1770,andamp_topping,10,4.033423755486949
1771,andbull,10,4.033423755486949
1772,andfrac14,10,4.033423755486949
1773,andrew,10,4.033423755486949
1774,androceuticals,10,4.033423755486949
1775,anime_cosplay,10,4.033423755486949
1776,annie_chun,10,4.033423755486949
1777,anti_vibration,10,4.033423755486949
1778,antica,10,4.033423755486949
1779,antica_farmacista,10,4.033423755486949
1780,antivirus_user,10,4.033423755486949
1781,anything,10,4.033423755486949
1782,apdty,10,4.033423755486949
1783,apple_cinnamon,10,4.033423755486949
1784,applique_embroidered,10,4.033423755486949
1785,appliques,10,4.033423755486949
1786,arctic_cat,10,4.033423755486949
1787,aria,10,4.033423755486949
1788,ark,10,4.033423755486949
1789,arkansas,10,4.033423755486949
1790,armor_kickstand,10,4.033423755486949
1791,armory,10,4.033423755486949
1792,arts_andamp,10,4.033423755486949
1793,ass,10,4.033423755486949
1794,assisted,10,4.033423755486949
1795,astronomy,10,4.033423755486949
1796,asus_zenfone,10,4.033423755486949
1797,atelier,10,4.033423755486949
1798,ati,10,4.033423755486949
1799,attached,10,4.033423755486949
1800,attack_titan,10,4.033423755486949
1801,attorney,10,4.033423755486949
1802,audio2000,10,4.033423755486949
1803,austrian,10,4.033423755486949
1804,auto_emblem,10,4.033423755486949
1805,auto_sleep,10,4.033423755486949
1806,automatic_pencil,10,4.033423755486949
1807,awaken,10,4.033423755486949
1808,backless,10,4.033423755486949
1809,backsplash,10,4.033423755486949
1810,bag_handbag,10,4.033423755486949
1811,bail,10,4.033423755486949
1812,balaclava,10,4.033423755486949
1813,bald,10,4.033423755486949
1814,ball_marker,10,4.033423755486949
1815,ballpoint_refill,10,4.033423755486949
1816,band_wireless,10,4.033423755486949
1817,bar_peanut,10,4.033423755486949
1818,barbara_bakery,10,4.033423755486949
1819,baron,10,4.033423755486949
1820,bars_dark,10,4.033423755486949
1821,based_protein,10,4.033423755486949
1822,bath_set,10,4.033423755486949
1823,bathing_suit,10,4.033423755486949
1824,bathtub,10,4.033423755486949
1825,batman_arkham,10,4.033423755486949
1826,battery_canon,10,4.033423755486949
1827,bausch,10,4.033423755486949
1828,beadstreasure,10,4.033423755486949
1829,beanitos,10,4.033423755486949
1830,beauty_therapeutics,10,4.033423755486949
1831,bedding_set,10,4.033423755486949
1832,beef_andamp,10,4.033423755486949
1833,bendable,10,4.033423755486949
1834,bender,10,4.033423755486949
1835,bento,10,4.033423755486949
1836,berkley,10,4.033423755486949
1837,berwick,10,4.033423755486949
1838,bevel,10,4.033423755486949
1839,beverly,10,4.033423755486949
1840,beyblade,10,4.033423755486949
1841,bianchi,10,4.033423755486949
1842,bible_cover,10,4.033423755486949
1843,bicone,10,4.033423755486949
1844,bieber,10,4.033423755486949
1845,big_dot,10,4.033423755486949
1846,big_logo,10,4.033423755486949
1847,big_red,10,4.033423755486949
1848,bills,10,4.033423755486949
1849,bingo,10,4.033423755486949
1850,birth,10,4.033423755486949
1851,birthday_cake,10,4.033423755486949
1852,birthdayexpress,10,4.033423755486949
1853,bitdefender_internet,10,4.033423755486949
1854,black_acrylic,10,4.033423755486949
1855,black_bundle,10,4.033423755486949
1856,black_cap,10,4.033423755486949
1857,black_decal,10,4.033423755486949
1858,black_light,10,4.033423755486949
1859,black_music,10,4.033423755486949
1860,black_new,10,4.033423755486949
1861,black_ounce,10,4.033423755486949
1862,black_titanium,10,4.033423755486949
1863,black_wheel,10,4.033423755486949
1864,blackberry_z10,10,4.033423755486949
1865,blanc,10,4.033423755486949
1866,blink,10,4.033423755486949
1867,block_tax,10,4.033423755486949
1868,blotter,10,4.033423755486949
1869,blue_butterfly,10,4.033423755486949
1870,blue_hard,10,4.033423755486949
1871,blue_large,10,4.033423755486949
1872,blue_month,10,4.033423755486949
1873,blue_purple,10,4.033423755486949
1874,bluetooth_stereo,10,4.033423755486949
1875,boa,10,4.033423755486949
1876,boating,10,4.033423755486949
1877,bob_marley,10,4.033423755486949
1878,bobbins,10,4.033423755486949
1879,bobble_head,10,4.033423755486949
1880,boch,10,4.033423755486949
1881,body_art,10,4.033423755486949
1882,body_pierce,10,4.033423755486949
1883,body_piercing,10,4.033423755486949
1884,bolt_kit,10,4.033423755486949
1885,bonnet,10,4.033423755486949
1886,boogie,10,4.033423755486949
1887,bookmark_page,10,4.033423755486949
1888,boot_black,10,4.033423755486949
1889,bore_diameter,10,4.033423755486949
1890,borealis,10,4.033423755486949
1891,borghese_eclissare,10,4.033423755486949
1892,borland,10,4.033423755486949
1893,bormioli_rocco,10,4.033423755486949
1894,boulder,10,4.033423755486949
1895,bourjois,10,4.033423755486949
1896,boutique_dimensional,10,4.033423755486949
1897,boxed_calendar,10,4.033423755486949
1898,boxes_pack,10,4.033423755486949
1899,brad,10,4.033423755486949
1900,branded,10,4.033423755486949
1901,braves,10,4.033423755486949
1902,bridge_pins,10,4.033423755486949
1903,briefcase,10,4.033423755486949
1904,briggs,10,4.033423755486949
1905,brocade,10,4.033423755486949
1906,broiler,10,4.033423755486949
1907,brown_andamp,10,4.033423755486949
1908,brown_black,10,4.033423755486949
1909,bruins,10,4.033423755486949
1910,brush_andamp,10,4.033423755486949
1911,brush_makeup,10,4.033423755486949
1912,brushless,10,4.033423755486949
1913,bucilla,10,4.033423755486949
1914,budget,10,4.033423755486949
1915,builder_learn,10,4.033423755486949
1916,bumper_locker,10,4.033423755486949
1917,buna_ring,10,4.033423755486949
1918,burnt,10,4.033423755486949
1919,business_server,10,4.033423755486949
1920,butter_andamp,10,4.033423755486949
1921,butterick_patterns,10,4.033423755486949
1922,button_control,10,4.033423755486949
1923,cabbage,10,4.033423755486949
1924,cable_adapter,10,4.033423755486949
1925,cable_feet,10,4.033423755486949
1926,cable_iphone,10,4.033423755486949
1927,cable_sony,10,4.033423755486949
1928,calendar_month,10,4.033423755486949
1929,calista_tools,10,4.033423755486949
1930,cambro,10,4.033423755486949
1931,camcorders,10,4.033423755486949
1932,camera_include,10,4.033423755486949
1933,camera_video,10,4.033423755486949
1934,cami,10,4.033423755486949
1935,campbell_condensed,10,4.033423755486949
1936,canoe,10,4.033423755486949
1937,cap_hat,10,4.033423755486949
1938,capcom,10,4.033423755486949
1939,car_kit,10,4.033423755486949
1940,car_vehicle,10,4.033423755486949
1941,carbon_filter,10,4.033423755486949
1942,card_pack,10,4.033423755486949
1943,cardstock_paper,10,4.033423755486949
1944,case_gel,10,4.033423755486949
1945,case_mint,10,4.033423755486949
1946,case_shock,10,4.033423755486949
1947,case_smart,10,4.033423755486949
1948,case_tpu,10,4.033423755486949
1949,cashews,10,4.033423755486949
1950,cat_back,10,4.033423755486949
1951,catherine,10,4.033423755486949
1952,cavaliers,10,4.033423755486949
1953,ccm,10,4.033423755486949
1954,centrum,10,4.033423755486949
1955,cetaphil,10,4.033423755486949
1956,chair_set,10,4.033423755486949
1957,channels,10,4.033423755486949
1958,chantal,10,4.033423755486949
1959,charger_charging,10,4.033423755486949
1960,charger_dell,10,4.033423755486949
1961,charger_pavilion,10,4.033423755486949
1962,chargers,10,4.033423755486949
1963,charm_pendants,10,4.033423755486949
1964,charm_sterling,10,4.033423755486949
1965,cheese_dinner,10,4.033423755486949
1966,cherry_ounce,10,4.033423755486949
1967,chewable_tablets,10,4.033423755486949
1968,child_andamp,10,4.033423755486949
1969,chlorine,10,4.033423755486949
1970,chocolate_pound,10,4.033423755486949
1971,chrome_license,10,4.033423755486949
1972,chrome_metal,10,4.033423755486949
1973,chuggington,10,4.033423755486949
1974,chute,10,4.033423755486949
1975,cincher,10,4.033423755486949
1976,city_royals,10,4.033423755486949
1977,cla,10,4.033423755486949
1978,claddagh_ring,10,4.033423755486949
1979,classic_design,10,4.033423755486949
1980,classic_reprint,10,4.033423755486949
1981,cleaners,10,4.033423755486949
1982,cleansing_conditioner,10,4.033423755486949
1983,cleat,10,4.033423755486949
1984,climate,10,4.033423755486949
1985,clinic,10,4.033423755486949
1986,clip_andamp,10,4.033423755486949
1987,clip_tuner,10,4.033423755486949
1988,clippers,10,4.033423755486949
1989,clt,10,4.033423755486949
1990,club_party,10,4.033423755486949
1991,clutch_cable,10,4.033423755486949
1992,coastal,10,4.033423755486949
1993,coaster_set,10,4.033423755486949
1994,coconut_milk,10,4.033423755486949
1995,coil_kit,10,4.033423755486949
1996,coils,10,4.033423755486949
1997,cold_flu,10,4.033423755486949
1998,collectable,10,4.033423755486949
1999,collection_black,10,4.033423755486949
2000,collection_set,10,4.033423755486949
2001,collectors_edition,10,4.033423755486949
2002,colombian,10,4.033423755486949
2003,colonial,10,4.033423755486949
2004,color_diamond,10,4.033423755486949
2005,color_laser,10,4.033423755486949
2006,color_pink,10,4.033423755486949
2007,colored_pencil,10,4.033423755486949
2008,colors_set,10,4.033423755486949
2009,colours,10,4.033423755486949
2010,columbia_sportswear,10,4.033423755486949
2011,combos,10,4.033423755486949
2012,comic_strip,10,4.033423755486949
2013,compare,10,4.033423755486949
2014,compartments,10,4.033423755486949
2015,compatible_lt600p,10,4.033423755486949
2016,compliancesigns_aluminum,10,4.033423755486949
2017,concho,10,4.033423755486949
2018,confidence,10,4.033423755486949
2019,console_table,10,4.033423755486949
2020,control_valve,10,4.033423755486949
2021,controlled,10,4.033423755486949
2022,cookie_mix,10,4.033423755486949
2023,copier,10,4.033423755486949
2024,copy_dvd,10,4.033423755486949
2025,cord_black,10,4.033423755486949
2026,cornet,10,4.033423755486949
2027,corp.,10,4.033423755486949
2028,corporate,10,4.033423755486949
2029,cosmeceuticals,10,4.033423755486949
2030,cosmetic_laboratories,10,4.033423755486949
2031,cottagecutz,10,4.033423755486949
2032,count_ounce,10,4.033423755486949
2033,couture_viva,10,4.033423755486949
2034,cover_magnetic,10,4.033423755486949
2035,cover_premium,10,4.033423755486949
2036,cover_trek,10,4.033423755486949
2037,cpl,10,4.033423755486949
2038,cracked,10,4.033423755486949
2039,craft_kit,10,4.033423755486949
2040,cream_dry,10,4.033423755486949
2041,creative_design,10,4.033423755486949
2042,creative_memories,10,4.033423755486949
2043,crew_cab,10,4.033423755486949
2044,crib,10,4.033423755486949
2045,crossfit,10,4.033423755486949
2046,cruz,10,4.033423755486949
2047,crystal_rhinestones,10,4.033423755486949
2048,cultural,10,4.033423755486949
2049,czech_seed,10,4.033423755486949
2050,d710,10,4.033423755486949
2051,d820,10,4.033423755486949
2052,damascus_steel,10,4.033423755486949
2053,dandeacute;cor,10,4.033423755486949
2054,data_charger,10,4.033423755486949
2055,dave,10,4.033423755486949
2056,debut,10,4.033423755486949
2057,decadent,10,4.033423755486949
2058,decorative_pillow,10,4.033423755486949
2059,decorative_video,10,4.033423755486949
2060,dedicated,10,4.033423755486949
2061,defining,10,4.033423755486949
2062,degree_elbow,10,4.033423755486949
2063,degrees,10,4.033423755486949
2064,deluxe_download,10,4.033423755486949
2065,deny,10,4.033423755486949
2066,depth_french,10,4.033423755486949
2067,dermatologic,10,4.033423755486949
2068,dermatologic_cosmetic,10,4.033423755486949
2069,design_leather,10,4.033423755486949
2070,design_stamp,10,4.033423755486949
2071,designer_collection,10,4.033423755486949
2072,desk_mat,10,4.033423755486949
2073,desktop_memory,10,4.033423755486949
2074,destroyer,10,4.033423755486949
2075,determination,10,4.033423755486949
2076,diagonal,10,4.033423755486949
2077,dial_display,10,4.033423755486949
2078,diamond_hard,10,4.033423755486949
2079,diamond_super,10,4.033423755486949
2080,difference,10,4.033423755486949
2081,dig,10,4.033423755486949
2082,digi,10,4.033423755486949
2083,digital_audio,10,4.033423755486949
2084,digital_tuner,10,4.033423755486949
2085,digitech,10,4.033423755486949
2086,diodes,10,4.033423755486949
2087,dior,10,4.033423755486949
2088,dirt_devil,10,4.033423755486949
2089,dishes,10,4.033423755486949
2090,dishwasher_stainless,10,4.033423755486949
2091,display_box,10,4.033423755486949
2092,disposer,10,4.033423755486949
2093,dixie,10,4.033423755486949
2094,dixon_valve,10,4.033423755486949
2095,dnd,10,4.033423755486949
2096,doc_mcstuffins,10,4.033423755486949
2097,dodge_charger,10,4.033423755486949
2098,dodgers,10,4.033423755486949
2099,dog_tag,10,4.033423755486949
2100,donald,10,4.033423755486949
2101,double_din,10,4.033423755486949
2102,double_old,10,4.033423755486949
2103,dowel,10,4.033423755486949
2104,down_alternative,10,4.033423755486949
2105,dpdt,10,4.033423755486949
2106,dr._seuss,10,4.033423755486949
2107,drake,10,4.033423755486949
2108,draw_tite,10,4.033423755486949
2109,dri_fit,10,4.033423755486949
2110,drinking_water,10,4.033423755486949
2111,drive_usb,10,4.033423755486949
2112,drl,10,4.033423755486949
2113,droid_bionic,10,4.033423755486949
2114,drum_head,10,4.033423755486949
2115,drum_throne,10,4.033423755486949
2116,dry_bag,10,4.033423755486949
2117,dryer_gas,10,4.033423755486949
2118,dsl,10,4.033423755486949
2119,dual_capacitor,10,4.033423755486949
2120,dual_scale,10,4.033423755486949
2121,dual_water,10,4.033423755486949
2122,duragadget,10,4.033423755486949
2123,duro,10,4.033423755486949
2124,ear_buds,10,4.033423755486949
2125,earbud_headphones,10,4.033423755486949
2126,earl,10,4.033423755486949
2127,easy_clean,10,4.033423755486949
2128,eclissare,10,4.033423755486949
2129,ecru,10,4.033423755486949
2130,edge_black,10,4.033423755486949
2131,edit_pro,10,4.033423755486949
2132,edition_dvd,10,4.033423755486949
2133,edition_mac,10,4.033423755486949
2134,effect_light,10,4.033423755486949
2135,efile_tax,10,4.033423755486949
2136,einstein,10,4.033423755486949
2137,elasticity,10,4.033423755486949
2138,electric_cooktop,10,4.033423755486949
2139,electric_double,10,4.033423755486949
2140,electric_guitars,10,4.033423755486949
2141,electrolytes,10,4.033423755486949
2142,electronic_drum,10,4.033423755486949
2143,elmer,10,4.033423755486949
2144,eminence,10,4.033423755486949
2145,enemy,10,4.033423755486949
2146,engraved,10,4.033423755486949
2147,enjoy,10,4.033423755486949
2148,entrance,10,4.033423755486949
2149,enzymes,10,4.033423755486949
2150,equal,10,4.033423755486949
2151,etched,10,4.033423755486949
2152,european_charm,10,4.033423755486949
2153,everlast,10,4.033423755486949
2154,exfoliating_body,10,4.033423755486949
2155,exile,10,4.033423755486949
2156,extremely,10,4.033423755486949
2157,eye_color,10,4.033423755486949
2158,eyeglasses,10,4.033423755486949
2159,ezguardz,10,4.033423755486949
2160,fab,10,4.033423755486949
2161,face_oil,10,4.033423755486949
2162,face_scrub,10,4.033423755486949
2163,facial_oil,10,4.033423755486949
2164,factory_deluxe,10,4.033423755486949
2165,fairy_tail,10,4.033423755486949
2166,families,10,4.033423755486949
2167,family_farms,10,4.033423755486949
2168,farmacista,10,4.033423755486949
2169,fashion_design,10,4.033423755486949
2170,fashion_doll,10,4.033423755486949
2171,fashion_style,10,4.033423755486949
2172,feedback,10,4.033423755486949
2173,feline,10,4.033423755486949
2174,felting,10,4.033423755486949
2175,filament_dimensional,10,4.033423755486949
2176,film_resistor,10,4.033423755486949
2177,film_samsung,10,4.033423755486949
2178,filter_element,10,4.033423755486949
2179,fine_hair,10,4.033423755486949
2180,fine_nib,10,4.033423755486949
2181,fine_tip,10,4.033423755486949
2182,finest,10,4.033423755486949
2183,finger_ring,10,4.033423755486949
2184,finish_flat,10,4.033423755486949
2185,fintie,10,4.033423755486949
2186,fire_truck,10,4.033423755486949
2187,fireman,10,4.033423755486949
2188,fireworks,10,4.033423755486949
2189,first_act,10,4.033423755486949
2190,fits_pandora,10,4.033423755486949
2191,fitted_sheet,10,4.033423755486949
2192,fitting_degree,10,4.033423755486949
2193,flagpole_ground,10,4.033423755486949
2194,flap_closure,10,4.033423755486949
2195,flapper,10,4.033423755486949
2196,flasher,10,4.033423755486949
2197,flat_sheet,10,4.033423755486949
2198,flite,10,4.033423755486949
2199,floor_tom,10,4.033423755486949
2200,floyd_rose,10,4.033423755486949
2201,flyers,10,4.033423755486949
2202,foam_cover,10,4.033423755486949
2203,focal,10,4.033423755486949
2204,fog_machine,10,4.033423755486949
2205,fonts,10,4.033423755486949
2206,food_turkey,10,4.033423755486949
2207,footwear,10,4.033423755486949
2208,forks,10,4.033423755486949
2209,form_fit,10,4.033423755486949
2210,formula_iron,10,4.033423755486949
2211,forum,10,4.033423755486949
2212,fourth,10,4.033423755486949
2213,fox_racing,10,4.033423755486949
2214,francisco_bay,10,4.033423755486949
2215,francisco_giants,10,4.033423755486949
2216,fre,10,4.033423755486949
2217,freestande,10,4.033423755486949
2218,freeze_dried,10,4.033423755486949
2219,frigidaire_gallery,10,4.033423755486949
2220,front_back,10,4.033423755486949
2221,front_driver,10,4.033423755486949
2222,frustration,10,4.033423755486949
2223,frustration_free,10,4.033423755486949
2224,fryer,10,4.033423755486949
2225,fundamentals,10,4.033423755486949
2226,furnace_replacement,10,4.033423755486949
2227,furry,10,4.033423755486949
2228,g.i._joe,10,4.033423755486949
2229,galaxy_ace,10,4.033423755486949
2230,galaxy_phone,10,4.033423755486949
2231,game_decal,10,4.033423755486949
2232,game_year,10,4.033423755486949
2233,gameboy_advance,10,4.033423755486949
2234,gard,10,4.033423755486949
2235,gatorade,10,4.033423755486949
2236,gatsby,10,4.033423755486949
2237,gbc,10,4.033423755486949
2238,gel_andamp,10,4.033423755486949
2239,gen.,10,4.033423755486949
2240,generic_replacement,10,4.033423755486949
2241,genie,10,4.033423755486949
2242,german_shepherd,10,4.033423755486949
2243,ghana,10,4.033423755486949
2244,ghd,10,4.033423755486949
2245,glass_digitizer,10,4.033423755486949
2246,glassware,10,4.033423755486949
2247,glossing,10,4.033423755486949
2248,glycerin,10,4.033423755486949
2249,gmc_yukon,10,4.033423755486949
2250,godin,10,4.033423755486949
2251,gold_andamp,10,4.033423755486949
2252,goldfish,10,4.033423755486949
2253,golf-,10,4.033423755486949
2254,golf_balls,10,4.033423755486949
2255,golf_club,10,4.033423755486949
2256,goodman,10,4.033423755486949
2257,goody,10,4.033423755486949
2258,gpx,10,4.033423755486949
2259,gradual,10,4.033423755486949
2260,grammar,10,4.033423755486949
2261,grand_cherokee,10,4.033423755486949
2262,grand_prix,10,4.033423755486949
2263,graph_tech,10,4.033423755486949
2264,gras,10,4.033423755486949
2265,greatest_hits,10,4.033423755486949
2266,grey_white,10,4.033423755486949
2267,gsx,10,4.033423755486949
2268,gti,10,4.033423755486949
2269,guess,10,4.033423755486949
2270,guitar_cable,10,4.033423755486949
2271,guitar_gloss,10,4.033423755486949
2272,guys,10,4.033423755486949
2273,gypsy,10,4.033423755486949
2274,h.264,10,4.033423755486949
2275,h11,10,4.033423755486949
2276,hair_body,10,4.033423755486949
2277,hair_conditioner,10,4.033423755486949
2278,hairmax,10,4.033423755486949
2279,hamsa,10,4.033423755486949
2280,hand_file,10,4.033423755486949
2281,hand_grip,10,4.033423755486949
2282,hand_tap,10,4.033423755486949
2283,hand_therapy,10,4.033423755486949
2284,handle_bar,10,4.033423755486949
2285,handle_black,10,4.033423755486949
2286,handling,10,4.033423755486949
2287,hanes,10,4.033423755486949
2288,hard_phone,10,4.033423755486949
2289,hard_slim,10,4.033423755486949
2290,hardware_kit,10,4.033423755486949
2291,hatsune,10,4.033423755486949
2292,hazel,10,4.033423755486949
2293,hcl,10,4.033423755486949
2294,head_light,10,4.033423755486949
2295,headlight_headlamp,10,4.033423755486949
2296,headlight_style,10,4.033423755486949
2297,headphone_jack,10,4.033423755486949
2298,headset_headphone,10,4.033423755486949
2299,healthy_hair,10,4.033423755486949
2300,heart_love,10,4.033423755486949
2301,heartburn_relief,10,4.033423755486949
2302,heat_shield,10,4.033423755486949
2303,heater_assembly,10,4.033423755486949
2304,hefty,10,4.033423755486949
2305,helmet_category,10,4.033423755486949
2306,helmet_type,10,4.033423755486949
2307,hen,10,4.033423755486949
2308,hex_socket,10,4.033423755486949
2309,high_waist,10,4.033423755486949
2310,hocking,10,4.033423755486949
2311,hoist,10,4.033423755486949
2312,hole_spacing,10,4.033423755486949
2313,holster_samsung,10,4.033423755486949
2314,holtz_distress,10,4.033423755486949
2315,honey_can,10,4.033423755486949
2316,hose_kit,10,4.033423755486949
2317,hot_shoe,10,4.033423755486949
2318,household_essentials,10,4.033423755486949
2319,hummer,10,4.033423755486949
2320,hybrid_soft,10,4.033423755486949
2321,hydrating_body,10,4.033423755486949
2322,hydration_pack,10,4.033423755486949
2323,hyland,10,4.033423755486949
2324,hypo_allergenic,10,4.033423755486949
2325,hyundai_sonata,10,4.033423755486949
2326,i997,10,4.033423755486949
2327,ice_blue,10,4.033423755486949
2328,ice_breaker,10,4.033423755486949
2329,iconia,10,4.033423755486949
2330,iluve,10,4.033423755486949
2331,iluve_long,10,4.033423755486949
2332,impala,10,4.033423755486949
2333,inch_android,10,4.033423755486949
2334,inch_chrome,10,4.033423755486949
2335,inch_red,10,4.033423755486949
2336,inch_stainless,10,4.033423755486949
2337,include_screen,10,4.033423755486949
2338,independent,10,4.033423755486949
2339,indianapolis,10,4.033423755486949
2340,industrial_vbelt,10,4.033423755486949
2341,inhouse,10,4.033423755486949
2342,ink_bottle,10,4.033423755486949
2343,ink_compatible,10,4.033423755486949
2344,ink_pens,10,4.033423755486949
2345,inking_stamp,10,4.033423755486949
2346,inkjet_printers,10,4.033423755486949
2347,inks_remanufacture,10,4.033423755486949
2348,integy,10,4.033423755486949
2349,integy_model,10,4.033423755486949
2350,inverted,10,4.033423755486949
2351,invisibleshield,10,4.033423755486949
2352,ion_replacement,10,4.033423755486949
2353,ipad_retina,10,4.033423755486949
2354,iphone_gold,10,4.033423755486949
2355,irons,10,4.033423755486949
2356,isolator,10,4.033423755486949
2357,jack_links,10,4.033423755486949
2358,jack_plug,10,4.033423755486949
2359,jay_hair,10,4.033423755486949
2360,jeep_liberty,10,4.033423755486949
2361,jelly_skin,10,4.033423755486949
2362,jellycat,10,4.033423755486949
2363,jerusalem,10,4.033423755486949
2364,jewelers,10,4.033423755486949
2365,jewelry_box,10,4.033423755486949
2366,jewelry_display,10,4.033423755486949
2367,jewelry_monster,10,4.033423755486949
2368,jimi_hendrix,10,4.033423755486949
2369,joey,10,4.033423755486949
2370,jojo,10,4.033423755486949
2371,jolt,10,4.033423755486949
2372,junction,10,4.033423755486949
2373,justin_bieber,10,4.033423755486949
2374,k10,10,4.033423755486949
2375,kamen,10,4.033423755486949
2376,kamen_rider,10,4.033423755486949
2377,kaplan_lip,10,4.033423755486949
2378,karat,10,4.033423755486949
2379,kenda,10,4.033423755486949
2380,kendama,10,4.033423755486949
2381,kenmore_roper,10,4.033423755486949
2382,kess,10,4.033423755486949
2383,kess_inhouse,10,4.033423755486949
2384,keurig_cups,10,4.033423755486949
2385,keyzone,10,4.033423755486949
2386,kickstand_samsung,10,4.033423755486949
2387,kids_baby,10,4.033423755486949
